Date,Time,Ozone,Status,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status,Station
21/11/2022,03:00:00,8.53162,P ugm-3,24.21543,P ugm-3,40.07848,P ugm-3,77.2083,P ugm-3,10.05,P ugm-3 (FIDAS),6.274,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,04:00:00,12.92216,P ugm-3,15.99768,P ugm-3,33.99777,P ugm-3,58.5272,P ugm-3,9.75,P ugm-3 (FIDAS),6.156,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,05:00:00,7.53377,P ugm-3,34.35291,P ugm-3,42.80168,P ugm-3,95.47541,P ugm-3,10.6,P ugm-3 (FIDAS),6.321,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,06:00:00,11.17592,P ugm-3,18.79306,P ugm-3,34.05842,P ugm-3,62.87405,P ugm-3,12.15,P ugm-3 (FIDAS),6.887,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,07:00:00,16.91356,P ugm-3,19.56769,P ugm-3,31.99096,P ugm-3,61.99433,P ugm-3,13.05,P ugm-3 (FIDAS),7.311,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,08:00:00,9.77893,P ugm-3,30.9513,P ugm-3,47.91391,P ugm-3,95.37191,P ugm-3,14.4,P ugm-3 (FIDAS),7.406,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,09:00:00,12.32345,P ugm-3,36.30631,P ugm-3,47.98272,P ugm-3,103.65162,P ugm-3,16.975,P ugm-3 (FIDAS),8.373,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,10:00:00,20.50582,P ugm-3,20.8475,P ugm-3,39.34328,P ugm-3,71.30901,P ugm-3,16.475,P ugm-3 (FIDAS),8.09,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,11:00:00,26.34324,P ugm-3,13.60645,P ugm-3,36.37057,P ugm-3,57.2335,P ugm-3,12.85,P ugm-3 (FIDAS),7.335,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,12:00:00,21.55356,P ugm-3,11.38361,P ugm-3,40.86558,P ugm-3,58.32021,P ugm-3,13.175,P ugm-3 (FIDAS),7.618,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,13:00:00,27.44088,P ugm-3,12.39399,P ugm-3,35.48699,P ugm-3,54.49084,P ugm-3,8.725,P ugm-3 (FIDAS),6.014,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,14:00:00,33.02884,P ugm-3,8.89134,P ugm-3,34.69961,P ugm-3,48.33281,P ugm-3,7.475,P ugm-3 (FIDAS),5,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,15:00:00,32.43012,P ugm-3,9.53125,P ugm-3,34.85689,P ugm-3,49.47127,P ugm-3,6.55,P ugm-3 (FIDAS),4.505,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,16:00:00,39.61465,P ugm-3,7.37577,P ugm-3,30.65842,P ugm-3,41.96778,P ugm-3,5.725,P ugm-3 (FIDAS),3.844,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,17:00:00,33.57765,P ugm-3,16.80598,P ugm-3,42.4353,P ugm-3,68.20411,P ugm-3,5.075,P ugm-3 (FIDAS),3.632,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,18:00:00,32.72948,P ugm-3,11.14786,P ugm-3,40.45084,P ugm-3,57.54399,P ugm-3,5.175,P ugm-3 (FIDAS),3.726,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,19:00:00,31.88131,P ugm-3,5.28765,P ugm-3,41.41539,P ugm-3,49.52302,P ugm-3,5.05,P ugm-3 (FIDAS),3.561,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,20:00:00,16.21506,P ugm-3,33.64565,P ugm-3,68.51828,P ugm-3,120.10755,P ugm-3,6.6,P ugm-3 (FIDAS),4.788,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,21:00:00,26.44303,P ugm-3,21.31901,P ugm-3,52.79931,P ugm-3,85.48801,P ugm-3,5.95,P ugm-3 (FIDAS),4.788,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,22:00:00,36.77077,P ugm-3,16.7723,P ugm-3,38.81282,P ugm-3,64.52999,P ugm-3,4.075,P ugm-3 (FIDAS),3.042,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,23:00:00,36.5712,P ugm-3,10.77738,P ugm-3,37.914,P ugm-3,54.43909,P ugm-3,2.225,P ugm-3 (FIDAS),1.675,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
21/11/2022,24:00:00,31.73163,P ugm-3,10.97946,P ugm-3,40.24332,P ugm-3,57.07825,P ugm-3,2.35,P ugm-3 (FIDAS),1.863,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,01:00:00,36.98697,P ugm-3,9.44872,P ugm-3,33.01643,P ugm-3,47.50426,P ugm-3,2.575,P ugm-3 (FIDAS),1.934,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,02:00:00,37.38611,P ugm-3,6.02918,P ugm-3,32.797,P ugm-3,42.04162,P ugm-3,2.275,P ugm-3 (FIDAS),1.604,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,03:00:00,34.17636,P ugm-3,6.78283,P ugm-3,34.40732,P ugm-3,44.80751,P ugm-3,1.925,P ugm-3 (FIDAS),1.533,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,04:00:00,42.80777,P ugm-3,5.70298,P ugm-3,23.09794,P ugm-3,31.84238,P ugm-3,3.475,P ugm-3 (FIDAS),2.736,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,05:00:00,37.9183,P ugm-3,10.62981,P ugm-3,27.21219,P ugm-3,43.511,P ugm-3,5.05,P ugm-3 (FIDAS),3.892,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,06:00:00,25.44518,P ugm-3,26.05146,P ugm-3,42.61698,P ugm-3,82.56199,P ugm-3,6.6,P ugm-3 (FIDAS),5.259,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,07:00:00,22.05249,P ugm-3,33.91414,P ugm-3,49.59386,P ugm-3,101.59481,P ugm-3,7.525,P ugm-3 (FIDAS),6.25,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,08:00:00,17.56216,P ugm-3,47.41231,P ugm-3,60.16887,P ugm-3,132.86672,P ugm-3,7.75,P ugm-3 (FIDAS),5.967,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,09:00:00,8.08259,P ugm-3,65.49985,P ugm-3,67.59648,P ugm-3,168.02818,P ugm-3,13.375,P ugm-3 (FIDAS),9.976,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,10:00:00,9.08044,P ugm-3,72.78886,P ugm-3,75.97158,P ugm-3,187.5796,P ugm-3,21.65,P ugm-3 (FIDAS),17.028,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,11:00:00,14.76818,P ugm-3,59.45942,P ugm-3,60.67785,P ugm-3,151.84768,P ugm-3,14.275,P ugm-3 (FIDAS),10.165,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,12:00:00,19.20861,P ugm-3,51.15805,P ugm-3,48.92826,P ugm-3,127.36951,P ugm-3,19.975,P ugm-3 (FIDAS),10.849,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,13:00:00,21.15442,P ugm-3,39.98832,P ugm-3,51.11911,P ugm-3,112.43367,P ugm-3,27.5,P ugm-3 (FIDAS),12.288,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,14:00:00,23.2998,P ugm-3,42.95791,P ugm-3,51.18138,P ugm-3,117.04926,P ugm-3,23.875,P ugm-3 (FIDAS),12.005,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,15:00:00,22.55141,P ugm-3,38.53726,P ugm-3,45.82424,P ugm-3,104.91389,P ugm-3,21.2,P ugm-3 (FIDAS),9.198,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,16:00:00,13.82022,P ugm-3,50.11194,P ugm-3,62.20089,P ugm-3,139.03813,P ugm-3,22.65,P ugm-3 (FIDAS),10.283,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,17:00:00,6.6357,P ugm-3,78.62681,P ugm-3,75.94018,P ugm-3,196.49962,P ugm-3,14.1,P ugm-3 (FIDAS),7.972,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,18:00:00,2.54452,P ugm-3,78.66056,P ugm-3,70.2875,P ugm-3,190.89868,P ugm-3,20.75,P ugm-3 (FIDAS),12.076,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,19:00:00,1.64645,P ugm-3,107.4454,P ugm-3,72.51469,P ugm-3,237.26201,P ugm-3,26.525,P ugm-3 (FIDAS),10.967,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,20:00:00,1.94581,P ugm-3,112.43972,P ugm-3,76.16244,P ugm-3,248.56761,P ugm-3,27.675,P ugm-3 (FIDAS),13.278,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,21:00:00,2.14538,P ugm-3,119.99869,P ugm-3,68.8766,P ugm-3,252.87203,P ugm-3,27.625,P ugm-3 (FIDAS),14.599,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,22:00:00,5.93721,P ugm-3,39.78584,P ugm-3,54.38561,P ugm-3,115.38972,P ugm-3,18.525,P ugm-3 (FIDAS),10.967,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,23:00:00,5.18882,P ugm-3,46.33245,P ugm-3,55.29019,P ugm-3,126.3323,P ugm-3,22.45,P ugm-3 (FIDAS),11.392,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
22/11/2022,24:00:00,11.12603,P ugm-3,25.47779,P ugm-3,42.92613,P ugm-3,81.99153,P ugm-3,17.175,P ugm-3 (FIDAS),10.047,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,01:00:00,20.95485,P ugm-3,16.13936,P ugm-3,38.1059,P ugm-3,62.85257,P ugm-3,13.9,P ugm-3 (FIDAS),8.821,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,02:00:00,23.01707,P ugm-3,6.80738,P ugm-3,25.8739,P ugm-3,36.31174,P ugm-3,16.925,P ugm-3 (FIDAS),10.849,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,03:00:00,34.22626,P ugm-3,4.05738,P ugm-3,15.3995,P ugm-3,21.62073,P ugm-3,11.325,P ugm-3 (FIDAS),7.217,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,04:00:00,35.62324,P ugm-3,3.55021,P ugm-3,11.55157,P ugm-3,16.99514,P ugm-3,8.6,P ugm-3 (FIDAS),5.425,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,05:00:00,32.38023,P ugm-3,11.1578,P ugm-3,21.45552,P ugm-3,38.5639,P ugm-3,8.3,P ugm-3 (FIDAS),4.859,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,06:00:00,36.5712,P ugm-3,12.81456,P ugm-3,22.65723,P ugm-3,42.30595,P ugm-3,8.3,P ugm-3 (FIDAS),3.986,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,07:00:00,34.52561,P ugm-3,12.20595,P ugm-3,26.81273,P ugm-3,45.52827,P ugm-3,7.425,P ugm-3 (FIDAS),4.08,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,08:00:00,36.32174,P ugm-3,16.70288,P ugm-3,32.80682,P ugm-3,58.41755,P ugm-3,5.175,P ugm-3 (FIDAS),3.349,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,09:00:00,22.20216,P ugm-3,45.5441,P ugm-3,58.07202,P ugm-3,127.90532,P ugm-3,4.85,P ugm-3 (FIDAS),2.547,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,10:00:00,35.77292,P ugm-3,29.95699,P ugm-3,44.75931,P ugm-3,90.69272,P ugm-3,4.55,P ugm-3 (FIDAS),2.052,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,11:00:00,48.5953,P ugm-3,22.99182,P ugm-3,32.31114,P ugm-3,67.56478,P ugm-3,8.15,P ugm-3 (FIDAS),3.325,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,12:00:00,56.5781,P ugm-3,19.64448,P ugm-3,26.73724,P ugm-3,56.85836,P ugm-3,11,P ugm-3 (FIDAS),5.189,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,13:00:00,54.43272,P ugm-3,18.73157,P ugm-3,27.61729,P ugm-3,56.33863,P ugm-3,12.375,P ugm-3 (FIDAS),5.896,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,14:00:00,58.22455,P ugm-3,16.22952,P ugm-3,26.04853,P ugm-3,50.93345,P ugm-3,5.475,P ugm-3 (FIDAS),2.901,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,15:00:00,61.06842,P ugm-3,12.916,P ugm-3,23.6451,P ugm-3,43.44935,P ugm-3,5.55,P ugm-3 (FIDAS),2.594,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,16:00:00,34.07658,P ugm-3,35.5697,P ugm-3,54.7076,P ugm-3,109.24705,P ugm-3,9.35,P ugm-3 (FIDAS),4.929,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,17:00:00,40.66239,P ugm-3,24.88527,P ugm-3,45.36359,P ugm-3,83.52046,P ugm-3,11.65,P ugm-3 (FIDAS),6.769,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,18:00:00,35.97249,P ugm-3,31.51232,P ugm-3,50.79411,P ugm-3,99.11234,P ugm-3,10.575,P ugm-3 (FIDAS),6.604,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,19:00:00,53.63444,P ugm-3,15.2828,P ugm-3,30.04682,P ugm-3,53.48012,P ugm-3,6.05,P ugm-3 (FIDAS),3.797,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,20:00:00,54.03358,P ugm-3,12.51026,P ugm-3,26.96982,P ugm-3,46.15194,P ugm-3,5.975,P ugm-3 (FIDAS),3.585,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,21:00:00,24.29765,P ugm-3,34.11581,P ugm-3,59.06777,P ugm-3,111.37794,P ugm-3,8.2,P ugm-3 (FIDAS),5.212,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,22:00:00,38.66669,P ugm-3,19.71211,P ugm-3,38.01562,P ugm-3,68.24043,P ugm-3,8.7,P ugm-3 (FIDAS),6.061,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,23:00:00,48.44562,P ugm-3,12.10452,P ugm-3,26.24064,P ugm-3,44.80065,P ugm-3,7.95,P ugm-3 (FIDAS),4.906,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
23/11/2022,24:00:00,42.80777,P ugm-3,14.57276,P ugm-3,32.59078,P ugm-3,54.93536,P ugm-3,7.725,P ugm-3 (FIDAS),4.575,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,01:00:00,53.35171,P ugm-3,6.82069,P ugm-3,18.29282,P ugm-3,28.75107,P ugm-3,5.825,P ugm-3 (FIDAS),3.349,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,02:00:00,59.07272,P ugm-3,4.65252,P ugm-3,10.92246,P ugm-3,18.05623,P ugm-3,5.775,P ugm-3 (FIDAS),3.137,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,03:00:00,55.63014,P ugm-3,3.6249,P ugm-3,11.05709,P ugm-3,16.6152,P ugm-3,6.925,P ugm-3 (FIDAS),3.868,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,04:00:00,53.13551,P ugm-3,5.86082,P ugm-3,15.18109,P ugm-3,24.16756,P ugm-3,9.85,P ugm-3 (FIDAS),5.142,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,05:00:00,35.42368,P ugm-3,15.85471,P ugm-3,32.51481,P ugm-3,56.82503,P ugm-3,12.9,P ugm-3 (FIDAS),6.274,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,06:00:00,21.3041,P ugm-3,43.7021,P ugm-3,55.44352,P ugm-3,122.45246,P ugm-3,14.8,P ugm-3 (FIDAS),7.099,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,07:00:00,40.46282,P ugm-3,24.66289,P ugm-3,37.1348,P ugm-3,74.9507,P ugm-3,18.3,P ugm-3 (FIDAS),8.679,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,08:00:00,28.43873,P ugm-3,40.38209,P ugm-3,52.04422,P ugm-3,113.96256,P ugm-3,19.2,P ugm-3 (FIDAS),9.599,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,09:00:00,17.41248,P ugm-3,52.30701,P ugm-3,64.75034,P ugm-3,144.9533,P ugm-3,20.15,P ugm-3 (FIDAS),9.835,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,10:00:00,30.68389,P ugm-3,26.96657,P ugm-3,44.48837,P ugm-3,85.83652,P ugm-3,22.3,P ugm-3 (FIDAS),10.236,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,11:00:00,36.87056,P ugm-3,16.60002,P ugm-3,35.53884,P ugm-3,60.99185,P ugm-3,20.525,P ugm-3 (FIDAS),10.873,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,12:00:00,44.25465,P ugm-3,15.85471,P ugm-3,27.9313,P ugm-3,52.24152,P ugm-3,20.7,P ugm-3 (FIDAS),10.778,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,13:00:00,45.80132,P ugm-3,18.22615,P ugm-3,32.83714,P ugm-3,60.78351,P ugm-3,17.3,P ugm-3 (FIDAS),9.363,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,14:00:00,43.80562,P ugm-3,21.58003,P ugm-3,30.29886,P ugm-3,63.38777,P ugm-3,14.875,P ugm-3 (FIDAS),8.09,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,15:00:00,42.25895,P ugm-3,32.658,P ugm-3,45.50156,P ugm-3,95.57647,P ugm-3,7.825,P ugm-3 (FIDAS),4.788,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,16:00:00,16.86367,P ugm-3,52.23925,P ugm-3,78.761,P ugm-3,158.86006,P ugm-3,8,P ugm-3 (FIDAS),4.623,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,17:00:00,27.88991,P ugm-3,42.95679,P ugm-3,61.27398,P ugm-3,127.14014,P ugm-3,11.25,P ugm-3 (FIDAS),6.203,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,18:00:00,39.21551,P ugm-3,30.79473,P ugm-3,46.27512,P ugm-3,93.49305,P ugm-3,11.875,P ugm-3 (FIDAS),6.462,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,19:00:00,39.06583,P ugm-3,29.60902,P ugm-3,43.30135,P ugm-3,88.70121,P ugm-3,10.975,P ugm-3 (FIDAS),6.84,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,20:00:00,35.57335,P ugm-3,22.76574,P ugm-3,45.25224,P ugm-3,80.15923,P ugm-3,11.175,P ugm-3 (FIDAS),6.392,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,21:00:00,45.00304,P ugm-3,16.97268,P ugm-3,32.25901,P ugm-3,58.28342,P ugm-3,14.35,P ugm-3 (FIDAS),7.123,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,22:00:00,46.69938,P ugm-3,13.61879,P ugm-3,28.07829,P ugm-3,48.96015,P ugm-3,15.575,P ugm-3 (FIDAS),7.901,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,23:00:00,51.38928,P ugm-3,11.31512,P ugm-3,26.19368,P ugm-3,43.54328,P ugm-3,15.65,P ugm-3 (FIDAS),8.278,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
24/11/2022,24:00:00,61.91659,P ugm-3,5.5898,P ugm-3,11.01315,P ugm-3,19.58406,P ugm-3,11.6,P ugm-3 (FIDAS),6.698,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,01:00:00,69.8495,P ugm-3,2.44394,P ugm-3,7.17937,P ugm-3,10.9267,P ugm-3,6.425,P ugm-3 (FIDAS),4.127,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,02:00:00,66.78943,P ugm-3,2.08188,P ugm-3,6.2034,P ugm-3,9.39557,P ugm-3,6.85,P ugm-3 (FIDAS),4.127,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,03:00:00,65.25939,P ugm-3,2.07056,P ugm-3,5.02021,P ugm-3,8.19503,P ugm-3,6.65,P ugm-3 (FIDAS),3.774,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,04:00:00,64.81036,P ugm-3,2.1724,P ugm-3,6.3256,P ugm-3,9.65656,P ugm-3,5.525,P ugm-3 (FIDAS),2.948,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,05:00:00,55.231,P ugm-3,8.41803,P ugm-3,13.92211,P ugm-3,26.82958,P ugm-3,5.775,P ugm-3 (FIDAS),2.83,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,06:00:00,43.2568,P ugm-3,17.7186,P ugm-3,30.40584,P ugm-3,57.57398,P ugm-3,5.45,P ugm-3 (FIDAS),2.807,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,07:00:00,26.74238,P ugm-3,40.69848,P ugm-3,50.08243,P ugm-3,112.48589,P ugm-3,8.2,P ugm-3 (FIDAS),3.774,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,08:00:00,15.11743,P ugm-3,63.30497,P ugm-3,61.61452,P ugm-3,158.68078,P ugm-3,9.775,P ugm-3 (FIDAS),4.552,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,09:00:00,9.3299,P ugm-3,93.37907,P ugm-3,66.08104,P ugm-3,209.26028,P ugm-3,13.025,P ugm-3 (FIDAS),5.708,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,10:00:00,13.82022,P ugm-3,67.88737,P ugm-3,61.16517,P ugm-3,165.25769,P ugm-3,12.175,P ugm-3 (FIDAS),6.156,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,11:00:00,19.90711,P ugm-3,49.55778,P ugm-3,44.69338,P ugm-3,120.68091,P ugm-3,12.7,P ugm-3 (FIDAS),6.25,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,12:00:00,29.73593,P ugm-3,30.27777,P ugm-3,29.36569,P ugm-3,75.79095,P ugm-3,18.875,P ugm-3 (FIDAS),7.076,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,13:00:00,37.81852,P ugm-3,28.2072,P ugm-3,27.05976,P ugm-3,70.3102,P ugm-3,19.575,P ugm-3 (FIDAS),7.642,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,14:00:00,34.22626,P ugm-3,27.86776,P ugm-3,33.00878,P ugm-3,75.73876,P ugm-3,22.825,P ugm-3 (FIDAS),8.208,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,15:00:00,25.39528,P ugm-3,37.43988,P ugm-3,44.22176,P ugm-3,101.62878,P ugm-3,22.925,P ugm-3 (FIDAS),8.538,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,16:00:00,13.27141,P ugm-3,50.47426,P ugm-3,54.9804,P ugm-3,132.37318,P ugm-3,25,P ugm-3 (FIDAS),9.693,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,17:00:00,12.87227,P ugm-3,53.02003,P ugm-3,60.68129,P ugm-3,141.97754,P ugm-3,22.925,P ugm-3 (FIDAS),9.859,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,18:00:00,14.6684,P ugm-3,43.71946,P ugm-3,57.03818,P ugm-3,124.07376,P ugm-3,21.175,P ugm-3 (FIDAS),10.33,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,19:00:00,11.3256,P ugm-3,57.46666,P ugm-3,63.93738,P ugm-3,152.05169,P ugm-3,22.7,P ugm-3 (FIDAS),8.679,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,20:00:00,5.78753,P ugm-3,83.60329,P ugm-3,66.76821,P ugm-3,194.95814,P ugm-3,31.325,P ugm-3 (FIDAS),12.665,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,21:00:00,25.09593,P ugm-3,21.96156,P ugm-3,39.50715,P ugm-3,73.18107,P ugm-3,16.85,P ugm-3 (FIDAS),8.396,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,22:00:00,29.2869,P ugm-3,22.36889,P ugm-3,32.82767,P ugm-3,67.12615,P ugm-3,16.225,P ugm-3 (FIDAS),7.382,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,23:00:00,34.02669,P ugm-3,17.41311,P ugm-3,32.0226,P ugm-3,58.72233,P ugm-3,17.825,P ugm-3 (FIDAS),7.995,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
25/11/2022,24:00:00,39.71443,P ugm-3,12.1179,P ugm-3,25.26549,P ugm-3,43.84601,P ugm-3,17.575,P ugm-3 (FIDAS),7.972,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/11/2022,01:00:00,30.26812,P ugm-3,18.72805,P ugm-3,33.21908,P ugm-3,61.93502,P ugm-3,18.825,P ugm-3 (FIDAS),8.467,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/11/2022,02:00:00,41.24447,P ugm-3,8.47977,P ugm-3,17.75614,P ugm-3,30.75827,P ugm-3,16.225,P ugm-3 (FIDAS),8.137,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/11/2022,03:00:00,32.87916,P ugm-3,11.35927,P ugm-3,21.97212,P ugm-3,39.38942,P ugm-3,16.85,P ugm-3 (FIDAS),8.16,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/11/2022,04:00:00,32.18066,P ugm-3,7.27809,P ugm-3,18.0817,P ugm-3,29.24128,P ugm-3,16.375,P ugm-3 (FIDAS),8.585,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/11/2022,05:00:00,28.08948,P ugm-3,10.27095,P ugm-3,22.90851,P ugm-3,38.65708,P ugm-3,16.075,P ugm-3 (FIDAS),8.278,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
26/11/2022,06:00:00,33.97679,P ugm-3,11.73337,P ugm-3,24.48479,P ugm-3,42.47571,P ugm-3,16.2,P ugm-3 (FIDAS),8.113,P ugm-3 (Ref.eq),Birmingham A4540 Roadside
